seurat_clusters	Sample	.n	.frac
c5	P21_pre	89	0.0485542825968358
c5	P22_pre	30	0.0442477876106195
c5	P23_pre	168	0.0804983229516052
c5	P24_pre	68	0.0630797773654917
c5	P25_pre	158	0.0289642529789184
c5	P26_pre	24	0.0854092526690391
c5	P27_pre	129	0.0800744878957169
c5	P28_pre	54	0.0198895027624309
c5	P29_post_1	39	0.0295454545454545
c5	P29_pre	97	0.0562971561230412
c5	P2_pre	144	0.0675422138836773
c5	P30_post_1	277	0.0464375523889355
c5	P30_pre	68	0.0288257736328953
c5	P33_post_1	228	0.05207857469164
c5	P33_pre	98	0.0578854105138807
c5	P34_pre	160	0.0451849759954815
c5	P35_post_1	376	0.0712391057218643
c5	P35_pre	150	0.0459277403551745
c5	P36_post_1	115	0.0272641062114746
c5	P37_post_1	16	0.0458452722063037
c5	P38_post_1	35	0.0163551401869159
c5	P3_pre	20	0.0135593220338983
c5	P4_pre	60	0.0883652430044183
c5	P5_pre	16	0.0547945205479452
c5	P6_pre	95	0.0607805502239283
c5	P7_pre	9	0.0257142857142857
c5	P8_pre	22	0.0231578947368421
c5	P9_pre	28	0.0460526315789474
c6	P10_post_1	127	0.0522848909016056
c6	P10_pre	225	0.0378979282465892
c6	P11_pre	76	0.0480404551201011
c6	P12_pre	214	0.0848869496231654
c6	P13_post_1	139	0.0394214407260352
c6	P13_post_2	181	0.0553178484107579
c6	P13_pre	40	0.0355871886120996
c6	P14_pre	105	0.0545738045738046
c6	P15_pre	70	0.0491228070175439
c6	P16_pre	128	0.107292539815591
c6	P17_pre	25	0.023084025854109
c6	P18_pre	121	0.052065404475043
c6	P19_post_1	242	0.0277046365197481
c6	P19_pre	540	0.0900750625521268
c6	P1_post_1	71	0.0266416510318949
c6	P1_post_2	120	0.0361663652802893
c6	P1_post_3	55	0.0228215767634855
c6	P1_pre	102	0.0253857640617223
c6	P20_pre	73	0.0292233787029624
c6	P21_pre	60	0.0327332242225859
c6	P22_pre	24	0.0353982300884956
c6	P23_pre	98	0.046957355055103
c6	P24_pre	42	0.038961038961039
c6	P25_pre	41	0.0075160403299725
c6	P26_pre	13	0.0462633451957295
c6	P27_pre	88	0.0546244568590937
c6	P28_pre	25	0.00920810313075507
c6	P29_post_1	58	0.0439393939393939
c6	P29_pre	93	0.0539756239117818
c6	P2_pre	208	0.0975609756097561
c6	P30_post_1	408	0.0683989941324392
c6	P30_pre	34	0.0144128868164476
c6	P33_post_1	69	0.0157606212882595
c6	P33_pre	54	0.0318960425280567
c6	P34_pre	273	0.0770968652922903
c6	P35_post_1	175	0.0331564986737401
c6	P35_pre	181	0.0554194733619106
c6	P36_post_1	299	0.070886676149834
c6	P37_post_1	5	0.0143266475644699
c6	P38_post_1	15	0.00700934579439252
c6	P3_pre	8	0.00542372881355932
c6	P4_pre	33	0.04860088365243
c6	P5_pre	4	0.0136986301369863
c6	P6_pre	67	0.0428662827895074
c6	P7_pre	1	0.00285714285714286
c6	P8_pre	16	0.0168421052631579
c6	P9_pre	6	0.00986842105263158
c7	P10_post_1	99	0.0407575133799918
c7	P10_pre	159	0.0267812026275897
c7	P11_pre	109	0.0689001264222503
c7	P12_pre	207	0.0821102737009123
c7	P13_post_1	90	0.0255246738513897
c7	P13_post_2	158	0.0482885085574572
c7	P13_pre	25	0.0222419928825623
c7	P14_pre	59	0.0306652806652807
c7	P15_pre	52	0.0364912280701754
c7	P16_pre	41	0.0343671416596815
c7	P17_pre	24	0.0221606648199446
c7	P18_pre	120	0.0516351118760757
c7	P19_post_1	84	0.00961648540354894
c7	P19_pre	645	0.107589658048374
c7	P1_post_1	27	0.0101313320825516
c7	P1_post_2	84	0.0253164556962025
c7	P1_post_3	99	0.0410788381742739
c7	P1_pre	91	0.0226480836236934
c7	P20_pre	113	0.0452361889511609
c7	P21_pre	77	0.0420076377523186
c7	P22_pre	53	0.0781710914454277
c7	P23_pre	84	0.0402491614758026
c7	P24_pre	39	0.036178107606679
c7	P25_pre	27	0.00494958753437214
c7	P26_pre	11	0.0391459074733096
c7	P27_pre	95	0.0589695841092489
c7	P28_pre	107	0.0394106813996317
c7	P29_post_1	40	0.0303030303030303
c7	P29_pre	96	0.0557167730702263
c7	P2_pre	118	0.0553470919324578
c7	P30_post_1	473	0.0792958927074602
c7	P30_pre	92	0.0389995760915642
c7	P33_post_1	163	0.037231612608497
c7	P33_pre	10	0.00590667454223272
c7	P34_pre	223	0.0629765602937023
c7	P35_post_1	209	0.039598332701781
c7	P35_pre	193	0.0590936925903246
c7	P36_post_1	315	0.0746799431009957
c7	P37_post_1	4	0.0114613180515759
c7	P38_post_1	20	0.00934579439252336
c7	P3_pre	1	0.000677966101694915
c7	P4_pre	23	0.0338733431516937
c7	P5_pre	7	0.023972602739726
c7	P6_pre	113	0.072296865003199
c7	P7_pre	3	0.00857142857142857
c7	P8_pre	12	0.0126315789473684
c7	P9_pre	7	0.0115131578947368
c8	P10_post_1	89	0.0366405928365583
c8	P10_pre	487	0.0820279602492841
c8	P11_pre	52	0.0328697850821745
c8	P12_pre	59	0.0234034113447045
c8	P13_post_1	187	0.053034600113443
c8	P13_post_2	161	0.0492053789731051
c8	P13_pre	105	0.0934163701067616
c8	P14_pre	196	0.101871101871102
c8	P15_pre	54	0.0378947368421053
c8	P16_pre	61	0.0511316010058676
c8	P17_pre	29	0.0267774699907664
c8	P18_pre	52	0.0223752151462995
c8	P19_post_1	1	0.000114481969089868
c8	P19_pre	73	0.0121768140116764
c8	P1_post_1	99	0.0371482176360225
c8	P1_post_2	148	0.0446051838456902
c8	P1_post_3	188	0.0780082987551867
c8	P1_pre	119	0.029616724738676
c8	P20_pre	149	0.0596477181745396
c8	P21_pre	75	0.0409165302782324
c8	P22_pre	30	0.0442477876106195
c8	P23_pre	180	0.0862482031624341
c8	P24_pre	31	0.0287569573283859
c8	P25_pre	110	0.0201649862511457
c8	P26_pre	18	0.0640569395017794
c8	P27_pre	115	0.0713842333954066
c8	P28_pre	66	0.0243093922651934
c8	P29_post_1	35	0.0265151515151515
c8	P29_pre	72	0.0417875798026698
c8	P2_pre	55	0.025797373358349
c8	P30_post_1	271	0.0454316848281643
c8	P30_pre	91	0.0385756676557863
c8	P33_post_1	208	0.0475102786660576
c8	P33_pre	94	0.0555227406969876
c8	P34_pre	138	0.0389720417961028
c8	P35_post_1	291	0.055134520651762
c8	P35_pre	204	0.0624617268830374
c8	P36_post_1	152	0.036036036036036
c8	P37_post_1	4	0.0114613180515759
c8	P38_post_1	56	0.0261682242990654
c8	P3_pre	22	0.0149152542372881
c8	P4_pre	41	0.0603829160530191
c8	P5_pre	6	0.0205479452054795
c8	P6_pre	67	0.0428662827895074
c8	P7_pre	5	0.0142857142857143
c8	P8_pre	11	0.0115789473684211
c8	P9_pre	37	0.0608552631578947
c9	P10_post_1	136	0.0559901193906958
c9	P10_pre	207	0.0348660939868621
c9	P11_pre	60	0.0379266750948167
c9	P12_pre	91	0.03609678698929
c9	P13_post_1	80	0.022688598979013
c9	P13_post_2	263	0.0803789731051345
c9	P13_pre	48	0.0427046263345196
c9	P14_pre	124	0.0644490644490645
c9	P15_pre	40	0.0280701754385965
c9	P16_pre	50	0.0419111483654652
c9	P17_pre	69	0.0637119113573407
c9	P18_pre	67	0.0288296041308089
c9	P19_post_1	2	0.000228963938179737
c9	P19_pre	193	0.0321934945788157
c9	P1_post_1	118	0.0442776735459662
c9	P1_post_2	171	0.0515370705244123
c9	P1_post_3	104	0.0431535269709544
c9	P1_pre	127	0.0316077650572424
c9	P20_pre	303	0.121297037630104
c9	P21_pre	59	0.0321876704855428
c9	P22_pre	28	0.0412979351032448
c9	P23_pre	78	0.0373742213703881
c9	P24_pre	40	0.0371057513914657
c9	P25_pre	38	0.00696608615948671
c9	P26_pre	18	0.0640569395017794
c9	P27_pre	133	0.0825574177529485
c9	P28_pre	220	0.0810313075506446
c9	P29_post_1	10	0.00757575757575758
c9	P29_pre	34	0.0197330237957052
c9	P2_pre	61	0.0286116322701689
c9	P30_post_1	223	0.037384744341995
c9	P30_pre	102	0.0432386604493429
c9	P33_post_1	233	0.0532206486980356
c9	P33_pre	18	0.0106320141760189
c9	P34_pre	169	0.0477266308952273
c9	P35_post_1	280	0.0530503978779841
c9	P35_pre	192	0.0587875076546234
c9	P36_post_1	244	0.0578473210052157
c9	P37_post_1	14	0.0401146131805158
c9	P38_post_1	22	0.0102803738317757
c9	P3_pre	58	0.0393220338983051
c9	P4_pre	26	0.0382916053019146
c9	P5_pre	9	0.0308219178082192
c9	P6_pre	73	0.0467050543825976
c9	P7_pre	12	0.0342857142857143
c9	P8_pre	8	0.00842105263157895
c9	P9_pre	36	0.0592105263157895
c10	P10_post_1	220	0.0905722519555373
c10	P10_pre	111	0.0186963112683173
c10	P11_pre	32	0.0202275600505689
c10	P12_pre	84	0.0333201110670369
c10	P13_post_1	14	0.00397050482132728
c10	P13_post_2	223	0.0681540342298289
c10	P13_pre	19	0.0169039145907473
c10	P14_pre	79	0.0410602910602911
c10	P15_pre	52	0.0364912280701754
c10	P16_pre	44	0.0368818105616094
c10	P17_pre	51	0.0470914127423823
c10	P18_pre	81	0.0348537005163511
c10	P19_post_1	170	0.0194619347452776
c10	P19_pre	152	0.0253544620517098
c10	P1_post_1	38	0.0142589118198874
c10	P1_post_2	201	0.0605786618444846
c10	P1_post_3	74	0.0307053941908714
c10	P1_pre	84	0.0209059233449477
c10	P20_pre	391	0.156525220176141
c10	P21_pre	119	0.0649208947081288
c10	P22_pre	29	0.0427728613569322
c10	P23_pre	73	0.0349784379492094
c10	P24_pre	16	0.0148423005565863
c10	P25_pre	56	0.0102658111824015
c10	P26_pre	15	0.0533807829181495
c10	P27_pre	106	0.0657976412166356
c10	P28_pre	219	0.0806629834254144
c10	P29_post_1	42	0.0318181818181818
c10	P29_pre	34	0.0197330237957052
c10	P2_pre	61	0.0286116322701689
c10	P30_post_1	149	0.0249790444258173
c10	P30_pre	96	0.0406952098346757
c10	P33_post_1	236	0.053905893101873
c10	P33_pre	17	0.0100413467217956
c10	P34_pre	173	0.0488562552951144
c10	P35_post_1	249	0.0471769609700644
c10	P35_pre	120	0.0367421922841396
c10	P36_post_1	166	0.0393551446183025
c10	P37_post_1	14	0.0401146131805158
c10	P38_post_1	19	0.0088785046728972
c10	P3_pre	325	0.220338983050847
c10	P4_pre	11	0.01620029455081
c10	P5_pre	7	0.023972602739726
c10	P6_pre	112	0.0716570697376839
c10	P7_pre	16	0.0457142857142857
c10	P8_pre	13	0.0136842105263158
c10	P9_pre	36	0.0592105263157895
c11	P10_post_1	80	0.0329353643474681
c11	P10_pre	108	0.0181910055583628
c11	P11_pre	14	0.00884955752212389
c11	P12_pre	41	0.0162633875446251
c11	P13_post_1	71	0.0201361315938741
c11	P13_post_2	13	0.00397310513447433
c11	P13_pre	9	0.00800711743772242
c11	P14_pre	6	0.00311850311850312
c11	P15_pre	24	0.0168421052631579
c11	P16_pre	28	0.0234702430846605
c11	P17_pre	72	0.0664819944598338
c11	P18_pre	58	0.0249569707401033
c11	P19_post_1	2519	0.288380080137378
c11	P19_pre	192	0.0320266889074228
c11	P1_post_1	32	0.0120075046904315
c11	P1_post_2	72	0.0216998191681736
c11	P1_post_3	30	0.012448132780083
c11	P1_pre	40	0.00995520159283225
c11	P20_pre	10	0.00400320256204964
c11	P21_pre	53	0.0289143480632842
c11	P22_pre	12	0.0176991150442478
c11	P23_pre	30	0.0143747005270724
c11	P24_pre	22	0.0204081632653061
c11	P25_pre	167	0.0306141154903758
c11	P26_pre	3	0.0106761565836299
c11	P27_pre	4	0.00248292985723153
c11	P28_pre	30	0.0110497237569061
c11	P29_post_1	73	0.0553030303030303
c11	P29_pre	21	0.012188044109112
c11	P2_pre	21	0.00984990619136961
c11	P30_post_1	126	0.0211232187761945
c11	P30_pre	11	0.00466299279355659
c11	P33_post_1	110	0.0251256281407035
c11	P33_pre	25	0.0147666863555818
c11	P34_pre	22	0.00621293419937871
c11	P35_post_1	112	0.0212201591511936
c11	P35_pre	15	0.00459277403551745
c11	P36_post_1	14	0.00331910858226648
c11	P37_post_1	7	0.0200573065902579
c11	P38_post_1	74	0.0345794392523364
c11	P3_pre	59	0.04
c11	P4_pre	3	0.00441826215022091
c11	P5_pre	8	0.0273972602739726
c11	P6_pre	22	0.0140754958413308
c11	P7_pre	14	0.04
c11	P8_pre	62	0.0652631578947368
c11	P9_pre	23	0.0378289473684211
c12	P10_post_1	89	0.0366405928365583
c12	P10_pre	286	0.0481724776823311
c12	P11_pre	70	0.0442477876106195
c12	P12_pre	82	0.0325267750892503
c12	P13_post_1	62	0.0175836642087351
c12	P13_post_2	113	0.0345354523227384
c12	P13_pre	52	0.0462633451957295
c12	P14_pre	126	0.0654885654885655
c12	P15_pre	61	0.0428070175438596
c12	P16_pre	40	0.0335289186923722
c12	P17_pre	43	0.0397045244690674
c12	P18_pre	77	0.0331325301204819
c12	P19_post_1	10	0.00114481969089868
c12	P19_pre	101	0.0168473728106756
c12	P1_post_1	91	0.0341463414634146
c12	P1_post_2	164	0.0494273658830621
c12	P1_post_3	79	0.0327800829875519
c12	P1_pre	178	0.0443006470881035
c12	P20_pre	248	0.0992794235388311
c12	P21_pre	136	0.0741953082378614
c12	P22_pre	38	0.056047197640118
c12	P23_pre	102	0.048873981792046
c12	P24_pre	46	0.0426716141001855
c12	P25_pre	63	0.0115490375802017
c12	P26_pre	18	0.0640569395017794
c12	P27_pre	109	0.0676598386095593
c12	P28_pre	143	0.052670349907919
c12	P29_post_1	35	0.0265151515151515
c12	P29_pre	65	0.0377248984329658
c12	P2_pre	59	0.0276735459662289
c12	P30_post_1	157	0.0263202011735122
c12	P30_pre	109	0.046206019499788
c12	P33_post_1	333	0.0760621288259479
c12	P33_pre	65	0.0383933845245127
c12	P34_pre	116	0.0327591075967241
c12	P35_post_1	297	0.0562713148920045
c12	P35_pre	120	0.0367421922841396
c12	P36_post_1	190	0.045045045045045
c12	P37_post_1	7	0.0200573065902579
c12	P38_post_1	59	0.0275700934579439
c12	P3_pre	74	0.0501694915254237
c12	P4_pre	43	0.0633284241531664
c12	P5_pre	7	0.023972602739726
c12	P6_pre	116	0.0742162507997441
c12	P7_pre	14	0.04
c12	P8_pre	22	0.0231578947368421
c12	P9_pre	30	0.0493421052631579
c13	P10_post_1	147	0.0605187319884726
c13	P10_pre	198	0.0333501768569985
c13	P11_pre	54	0.034134007585335
c13	P12_pre	130	0.0515668385561285
c13	P13_post_1	112	0.0317640385706183
c13	P13_post_2	58	0.0177261613691932
c13	P13_pre	33	0.0293594306049822
c13	P14_pre	64	0.0332640332640333
c13	P15_pre	48	0.0336842105263158
c13	P16_pre	76	0.0637049455155071
c13	P17_pre	24	0.0221606648199446
c13	P18_pre	86	0.0370051635111876
c13	P19_post_1	721	0.0825414997137951
c13	P19_pre	470	0.0783986655546289
c13	P1_post_1	53	0.0198874296435272
c13	P1_post_2	118	0.0355635925256178
c13	P1_post_3	63	0.0261410788381743
c13	P1_pre	114	0.0283723245395719
c13	P20_pre	36	0.0144115292233787
c13	P21_pre	45	0.0245499181669394
c13	P22_pre	17	0.0250737463126844
c13	P23_pre	88	0.0421657882127456
c13	P24_pre	28	0.025974025974026
c13	P25_pre	106	0.0194317140238313
c13	P26_pre	13	0.0462633451957295
c13	P27_pre	45	0.0279329608938547
c13	P28_pre	19	0.00699815837937385
c13	P29_post_1	69	0.0522727272727273
c13	P29_pre	88	0.0510737086477075
c13	P2_pre	99	0.0464352720450281
c13	P30_post_1	347	0.0581726739312657
c13	P30_pre	19	0.00805426027977957
c13	P33_post_1	125	0.0285518501598904
c13	P33_pre	53	0.0313053750738334
c13	P34_pre	109	0.0307822648969218
c13	P35_post_1	202	0.0382720727548314
c13	P35_pre	99	0.0303123086344152
c13	P36_post_1	97	0.0229966808914177
c13	P37_post_1	14	0.0401146131805158
c13	P38_post_1	26	0.0121495327102804
c13	P3_pre	6	0.00406779661016949
c13	P4_pre	24	0.0353460972017673
c13	P5_pre	10	0.0342465753424658
c13	P6_pre	42	0.0268714011516315
c13	P7_pre	1	0.00285714285714286
c13	P8_pre	39	0.0410526315789474
c13	P9_pre	23	0.0378289473684211
c14	P10_post_1	73	0.0300535199670646
c14	P10_pre	97	0.0163382179551962
c14	P11_pre	57	0.0360303413400759
c14	P12_pre	73	0.0289567631892106
c14	P13_post_1	85	0.0241066364152014
c14	P13_post_2	93	0.0284229828850856
c14	P13_pre	32	0.0284697508896797
c14	P14_pre	46	0.0239085239085239
c14	P15_pre	50	0.0350877192982456
c14	P16_pre	38	0.0318524727577536
c14	P17_pre	75	0.0692520775623269
c14	P18_pre	97	0.0417383820998279
c14	P19_post_1	76	0.00870062965082999
c14	P19_pre	158	0.0263552960800667
c14	P1_post_1	166	0.0622889305816135
c14	P1_post_2	126	0.0379746835443038
c14	P1_post_3	96	0.0398340248962656
c14	P1_pre	248	0.06172224987556
c14	P20_pre	93	0.0372297838270617
c14	P21_pre	27	0.0147299509001637
c14	P22_pre	25	0.0368731563421829
c14	P23_pre	73	0.0349784379492094
c14	P24_pre	47	0.0435992578849722
c14	P25_pre	287	0.0526122823098075
c14	P26_pre	8	0.0284697508896797
c14	P27_pre	42	0.0260707635009311
c14	P28_pre	172	0.0633517495395948
c14	P29_post_1	53	0.0401515151515152
c14	P29_pre	57	0.0330818340104469
c14	P2_pre	88	0.0412757973733583
c14	P30_post_1	245	0.0410729253981559
c14	P30_pre	178	0.0754557015684612
c14	P33_post_1	150	0.0342622201918684
c14	P33_pre	64	0.0378027170702894
c14	P34_pre	164	0.0463146003953685
c14	P35_post_1	138	0.0261462675255779
c14	P35_pre	115	0.0352112676056338
c14	P36_post_1	228	0.0540540540540541
c14	P37_post_1	10	0.0286532951289398
c14	P38_post_1	38	0.0177570093457944
c14	P3_pre	95	0.0644067796610169
c14	P4_pre	17	0.0250368188512518
c14	P5_pre	23	0.0787671232876712
c14	P6_pre	76	0.0486244401791427
c14	P7_pre	11	0.0314285714285714
c14	P8_pre	24	0.0252631578947368
c14	P9_pre	11	0.0180921052631579
c15	P10_post_1	88	0.0362289007822149
c15	P10_pre	110	0.0185278760316658
c15	P11_pre	118	0.0745891276864728
c15	P12_pre	178	0.0706069020230067
c15	P13_post_1	111	0.0314804310833806
c15	P13_post_2	85	0.0259779951100245
c15	P13_pre	29	0.0258007117437722
c15	P14_pre	24	0.0124740124740125
c15	P15_pre	33	0.0231578947368421
c15	P16_pre	18	0.0150880134115675
c15	P17_pre	22	0.0203139427516159
c15	P18_pre	94	0.040447504302926
c15	P19_post_1	318	0.0364052661705781
c15	P19_pre	334	0.0557130942452043
c15	P1_post_1	55	0.0206378986866792
c15	P1_post_2	81	0.0244122965641953
c15	P1_post_3	55	0.0228215767634855
c15	P1_pre	70	0.0174216027874564
c15	P20_pre	30	0.0120096076861489
c15	P21_pre	69	0.0376432078559738
c15	P22_pre	36	0.0530973451327434
c15	P23_pre	47	0.02252036415908
c15	P24_pre	37	0.0343228200371058
c15	P25_pre	53	0.00971585701191567
c15	P26_pre	8	0.0284697508896797
c15	P27_pre	33	0.0204841713221601
c15	P28_pre	127	0.0467771639042357
c15	P29_post_1	54	0.0409090909090909
c15	P29_pre	103	0.0597794544399304
c15	P2_pre	117	0.0548780487804878
c15	P30_post_1	394	0.0660519698239732
c15	P30_pre	74	0.0313692242475625
c15	P33_post_1	171	0.03905893101873
c15	P33_pre	27	0.0159480212640284
